Date_Value,Category,Count,Year,Issues,Sample_Line,Sample_Individual,Sample_Name
29 SEP 1163,medieval_late,1,1163,Post-1000 AD (should be trimmed): 1163,1092225,I71380,Sigurd Markusfostre //
9 MAR 1202,medieval_late,1,1202,Post-1000 AD (should be trimmed): 1202,1092266,I71382,Sverre of Norway //
9 JAN 1202,medieval_late,1,1202,Post-1000 AD (should be trimmed): 1202,1092393,I71389,Birger Brosa //
1 JUL 1210,medieval_late,1,1210,Post-1000 AD (should be trimmed): 1210,1092436,I71391,Folke jarl //
23 APR 1217,medieval_late,1,1217,Post-1000 AD (should be trimmed): 1217,1092624,I71401,Inge II of Norway //
8 FEB 858,ad_standard,1,858,,1092862,I71414,Kenneth MacAlpin //
6 FEB 797,ad_standard,1,797,,1093020,I71423,Donnchad Midi //
1 JAN 833,ad_standard,1,833,,1093138,I71430,Conchobar mac Donnchada //
1 JAN 941,ad_standard,1,941,,1093190,I71433,Órlaith íngen Cennétig //
909,ad_standard,1,909,,1093231,I71435,Cerball mac Muirecáin //
13 SEP 908,ad_standard,1,908,,1093251,I71436,Cormac mac Cuilennáin //
23 OCT 939,ad_standard,1,939,,1093560,I71453,Eberhard of Franconia //
30 JUN 948,ad_standard,1,948,,1093596,I71455,Konrad Kurzbold //
29 JUL 826,ad_standard,1,826,,1093858,I71472,Pratoldus III Graf von Bussen //
SEP 832,ad_standard,1,832,,1093893,I71474,Sico of Benevento //
1 MAY 878,ad_standard,1,878,,1093985,I71479,Adelchis of Benevento //
8 JUL 873,ad_standard,1,873,,1094039,I71482,Gunther //
25 AUG 961,ad_standard,1,961,,1094249,I71493,Hugues IV de Bassigny //
11 APR 924,ad_standard,1,924,,1094303,I71496,Herman I //
8 JUL 983,ad_standard,1,983,,1094487,I71506,Ælfwynn //
30 OCT 765,ad_standard,1,765,,1094646,I71515,Æthelwald Moll //
1 JAN 186,ad_standard,1,186,,1101425,I71861,Sohaemus of Armenia //
1 JAN 150,ad_standard,1,150,,1101466,I71863,Gaius Julius Alexander Berenicianus //
24 JUN 988,ad_standard,1,988,,1102024,I71893,Eticho of Augsburg //
30 NOV 459,ad_standard,1,459,,1102207,I71904,Angias //
143,ad_standard,1,143,,1102501,I71921,Marcus Annius Verus //
1 JAN 162,ad_standard,1,162,,1102545,I71923,Marcus Annius Libo //
1 JAN 141,ad_standard,1,141,,1102766,I71934,Ummidia Cornificia Faustina //
1 JAN 210,ad_standard,1,210,,1102927,I71942,Annia Faustina //
1 JAN 125,ad_standard,1,125,,1103180,I71955,Marcus Vettulenus Civica Barbarus //
1 JAN 118,ad_standard,1,118,,1103220,I71957,Gaius Avidius Nigrinus //
19 JUN 2017,recent,1,2017,Recent date (should not exist): 2017,1103541,I71974,Gwenllian ferch Owain Gwynedd //
1 AUG 1261,medieval_late,1,1261,Post-1000 AD (should be trimmed): 1261,1103969,I71998,"John FitzGerald, 1st Baron Desmond //"
27 MAY 1257,medieval_late,1,1257,Post-1000 AD (should be trimmed): 1257,1104027,I72001,"Maurice FitzGerald, 2nd Lord of Offaly //"
29 JUN 1280,medieval_late,1,1280,Post-1000 AD (should be trimmed): 1280,1104061,I72003,Sir Thomas fitz Robert //
17 DEC 658,ad_standard,1,658,,1105289,I72075,Saint Judicael //
20 JUL 834,ad_standard,1,834,,1105374,I72080,Alpín mac Echdach //
1 JUN 1237,medieval_late,1,1237,Post-1000 AD (should be trimmed): 1237,1107650,I72219,"John of Scotland, Earl of Huntingdon //"
AUG 1257,medieval_late,1,1257,Post-1000 AD (should be trimmed): 1257,1107668,I72220,Robert de Quincy //
25 NOV 1284,medieval_late,1,1284,Post-1000 AD (should be trimmed): 1284,1107703,I72222,Joan de Quincy //
22 SEP 1179,medieval_late,1,1179,Post-1000 AD (should be trimmed): 1179,1108978,I72299,Cadwallon ap Madog //
1 FEB 1221,medieval_late,1,1221,Post-1000 AD (should be trimmed): 1221,1109207,I72312,"William d'Aubigny, 3rd Earl of Arundel //"
14 OCT 1213,medieval_late,1,1213,Post-1000 AD (should be trimmed): 1213,1109243,I72314,"Geoffrey Fitz Peter, 1st Earl of Essex //"
23 NOV 1258,medieval_late,1,1258,Post-1000 AD (should be trimmed): 1258,1109266,I72315,John Fitzgeoffrey //
20 JUL 1255,medieval_late,1,1255,Post-1000 AD (should be trimmed): 1255,1109327,I72318,Warin de Munchensy //
27 MAY 1220,medieval_late,1,1220,Post-1000 AD (should be trimmed): 1220,1109345,I72319,Amice de Clare //
JAN 1284,medieval_late,1,1284,Post-1000 AD (should be trimmed): 1284,1109347,I72319,Amice de Clare //
4 AUG 1222,medieval_late,1,1222,Post-1000 AD (should be trimmed): 1222,1109366,I72320,"Richard de Clare, 6th Earl of Gloucester //"
14 JUL 1262,medieval_late,1,1262,Post-1000 AD (should be trimmed): 1262,1109368,I72320,"Richard de Clare, 6th Earl of Gloucester //"
2 NOV 1226,medieval_late,1,1226,Post-1000 AD (should be trimmed): 1226,1109389,I72321,Isabella of Gloucester and Hertford //
10 JUL 1264,medieval_late,1,1264,Post-1000 AD (should be trimmed): 1264,1109391,I72321,Isabella of Gloucester and Hertford //
JUL 1258,medieval_late,1,1258,Post-1000 AD (should be trimmed): 1258,1109411,I72322,William de Clare //
23 FEB 1216,medieval_late,1,1216,Post-1000 AD (should be trimmed): 1216,1109491,I72326,"Geoffrey FitzGeoffrey de Mandeville, 2nd Earl of Essex //"
12 MAY 1243,medieval_late,1,1243,Post-1000 AD (should be trimmed): 1243,1109511,I72327,"Hubert de Burgh, 1st Earl of Kent //"
21 OCT 1204,medieval_late,1,1204,Post-1000 AD (should be trimmed): 1204,1109533,I72328,"Robert de Beaumont, 4th Earl of Leicester //"
25 DEC 1245,medieval_late,1,1245,Post-1000 AD (should be trimmed): 1245,1109746,I72339,Alice le Rus //
28 JAN 1301,medieval_late,1,1301,Post-1000 AD (should be trimmed): 1301,1109748,I72339,Alice le Rus //
12 MAY 1335,medieval_late,1,1335,Post-1000 AD (should be trimmed): 1335,1109769,I72340,Margaret Brewes //
6 FEB 1311,medieval_late,1,1311,Post-1000 AD (should be trimmed): 1311,1109789,I72341,Sir Giles de Breuse //
24 DEC 1143,medieval_late,1,1143,Post-1000 AD (should be trimmed): 1143,1110431,I72379,"Miles of Gloucester, 1st Earl of Hereford //"
6 APR 1197,medieval_late,1,1197,Post-1000 AD (should be trimmed): 1197,1110471,I72381,Margaret of Hereford //
11 APR 1236,medieval_late,1,1236,Post-1000 AD (should be trimmed): 1236,1110528,I72384,Walter de Beauchamp //
25 JUL 1186,medieval_late,1,1186,Post-1000 AD (should be trimmed): 1186,1110639,I72390,"Hugh de Lacy, Lord of Meath //"
28 JUL 1271,medieval_late,1,1271,Post-1000 AD (should be trimmed): 1271,1110703,I72393,"Walter de Burgh, 1st Earl of Ulster //"
1 MAR 1253,medieval_late,1,1253,Post-1000 AD (should be trimmed): 1253,1110724,I72394,Margery de Burgh //
11 APR 1304,medieval_late,1,1304,Post-1000 AD (should be trimmed): 1304,1110806,I72398,"Maud de Lacy, Baroness Geneville //"
29 SEP 1235,medieval_late,1,1235,Post-1000 AD (should be trimmed): 1235,1110891,I72403,Roger de Toeni //
11 DEC 1282,medieval_late,1,1282,Post-1000 AD (should be trimmed): 1282,1111193,I72419,Llywelyn ap Gruffudd //
11 JUL 1238,medieval_late,1,1238,Post-1000 AD (should be trimmed): 1238,1111231,I72421,Dafydd ap Gruffudd //
3 OCT 1283,medieval_late,1,1283,Post-1000 AD (should be trimmed): 1283,1111233,I72421,Dafydd ap Gruffudd //
21 FEB 1166,medieval_late,1,1166,Post-1000 AD (should be trimmed): 1166,1111332,I72426,Isabel de Ferriers //
3 AUG 1326,medieval_late,1,1326,Post-1000 AD (should be trimmed): 1326,1111397,I72429,Roger Mortimer de Chirk //
NOV 1325,medieval_late,1,1325,Post-1000 AD (should be trimmed): 1325,1111482,I72434,"Hugh Audley, 1st Baron Audley of Stratton Audley //"
10 NOV 1347,medieval_late,1,1347,Post-1000 AD (should be trimmed): 1347,1111517,I72436,"Hugh de Audley, 1st Earl of Gloucester //"
27 OCT 1265,medieval_late,1,1265,Post-1000 AD (should be trimmed): 1265,1111578,I72439,Humphrey VI de Bohun //
31 DEC 1298,medieval_late,1,1298,Post-1000 AD (should be trimmed): 1298,1111599,I72440,"Humphrey de Bohun, 3rd Earl of Hereford //"
20 FEB 1314,medieval_late,1,1314,Post-1000 AD (should be trimmed): 1314,1111619,I72441,Alianor de Bohun //
20 JUL 1213,medieval_late,1,1213,Post-1000 AD (should be trimmed): 1213,1111795,I72451,Baldwin Wake //
20 JAN 1258,medieval_late,1,1258,Post-1000 AD (should be trimmed): 1258,1111864,I72455,Reginald de Mohun //
19 OCT 1271,medieval_late,1,1271,Post-1000 AD (should be trimmed): 1271,1112219,I72475,Philip Basset //
21 MAY 1259,medieval_late,1,1259,Post-1000 AD (should be trimmed): 1259,1112259,I72477,Fulk Basset //
30 MAY 1306,medieval_late,1,1306,Post-1000 AD (should be trimmed): 1306,1112388,I72484,Isabella de Beauchamp //
12 AUG 1315,medieval_late,1,1315,Post-1000 AD (should be trimmed): 1315,1112411,I72485,"Guy de Beauchamp, 10th Earl of Warwick //"
1 NOV 1299,medieval_late,1,1299,Post-1000 AD (should be trimmed): 1299,1112584,I72495,Elizabeth de Comyn //
20 NOV 1372,medieval_late,1,1372,Post-1000 AD (should be trimmed): 1372,1112586,I72495,Elizabeth de Comyn //
24 APR 1387,medieval_late,1,1387,Post-1000 AD (should be trimmed): 1387,1112604,I72496,"Gilbert Talbot, 3rd Baron Talbot //"
15 AUG 1361,medieval_late,1,1361,Post-1000 AD (should be trimmed): 1361,1112656,I72499,Maud d'Acton //
6 OCT 1375,medieval_late,1,1375,Post-1000 AD (should be trimmed): 1375,1112678,I72500,"Sir Thomas Chaundos, 2nd Lord Chaundos //"
14 FEB 1229,medieval_late,1,1229,Post-1000 AD (should be trimmed): 1229,1112770,I72505,Rǫgnvaldr Guðrøðarson //
1 NOV 1206,medieval_late,1,1206,Post-1000 AD (should be trimmed): 1206,1113784,I72565,Henry Marshal //
17 NOV 1244,medieval_late,1,1244,Post-1000 AD (should be trimmed): 1244,1113843,I72568,Marjorie of Scotland //
27 SEP 1304,medieval_late,1,1304,Post-1000 AD (should be trimmed): 1304,1113926,I72572,"John de Warenne, 6th Earl of Surrey //"
4 JUL 1270,medieval_late,1,1270,Post-1000 AD (should be trimmed): 1270,1113964,I72574,"Roger Bigod, 4th Earl of Norfolk //"
2 NOV 1235,medieval_late,1,1235,Post-1000 AD (should be trimmed): 1235,1114025,I72577,Henry of Almain //
13 MAR 1271,medieval_late,1,1271,Post-1000 AD (should be trimmed): 1271,1114027,I72577,Henry of Almain //
31 JAN 1232,medieval_late,1,1232,Post-1000 AD (should be trimmed): 1232,1114045,I72578,John of Cornwall //
22 SEP 1233,medieval_late,1,1233,Post-1000 AD (should be trimmed): 1233,1114047,I72578,John of Cornwall //
9 SEP 1233,medieval_late,1,1233,Post-1000 AD (should be trimmed): 1233,1114064,I72579,Isabella of Cornwall //
10 OCT 1234,medieval_late,1,1234,Post-1000 AD (should be trimmed): 1234,1114066,I72579,Isabella of Cornwall //
1 JAN 1813,recent,1,1813,Recent date (should not exist): 1813,1114102,I72581,Maud de Bohun //
1 JAN 1862,recent,1,1862,Recent date (should not exist): 1862,1114104,I72581,Maud de Bohun //
28 MAR 1254,medieval_late,1,1254,Post-1000 AD (should be trimmed): 1254,1114146,I72583,"William de Ferrers, 5th Earl of Derby //"
5 OCT 1273,medieval_late,1,1273,Post-1000 AD (should be trimmed): 1273,1114206,I72586,Sibyl de Ferrers //
OCT 1267,medieval_late,1,1267,Post-1000 AD (should be trimmed): 1267,1114227,I72587,Joan de Ferrers //
11 MAY 1290,medieval_late,1,1290,Post-1000 AD (should be trimmed): 1290,1114282,I72590,Agnes Ferrers //
14 JAN 1299,medieval_late,1,1299,Post-1000 AD (should be trimmed): 1299,1114368,I72594,Isabella of Lusignan //
23 JUN 1324,medieval_late,1,1324,Post-1000 AD (should be trimmed): 1324,1114388,I72595,"Aymer de Valence, 2nd Earl of Pembroke //"
6 APR 1250,medieval_late,1,1250,Post-1000 AD (should be trimmed): 1250,1114409,I72596,Hugh XI of Lusignan //
MAY 1296,medieval_late,1,1296,Post-1000 AD (should be trimmed): 1296,1114427,I72597,"William de Valence, 1st Earl of Pembroke //"
1 APR 1240,medieval_late,1,1240,Post-1000 AD (should be trimmed): 1240,1114467,I72599,Simon VI de Montfort //
19 JUN 1282,medieval_late,1,1282,Post-1000 AD (should be trimmed): 1282,1114488,I72600,Eleanor de Montfort //
28 NOV 1238,medieval_late,1,1238,Post-1000 AD (should be trimmed): 1238,1114546,I72603,Henry de Montfort //
11 MAR 1214,medieval_late,1,1214,Post-1000 AD (should be trimmed): 1214,1114624,I72607,Hawise of Aumale //
31 MAR 1237,medieval_late,1,1237,Post-1000 AD (should be trimmed): 1237,1114667,I72609,Margery Bigod //
17 JUN 1219,medieval_late,1,1219,Post-1000 AD (should be trimmed): 1219,1114705,I72611,David of Scotland //
6 JAN 1233,medieval_late,1,1233,Post-1000 AD (should be trimmed): 1233,1114726,I72612,"Matilda of Chester, Countess of Huntingdon //"
5 OCT 1305,medieval_late,1,1305,Post-1000 AD (should be trimmed): 1305,1114744,I72613,Isabel de Valence //
4 DEC 1334,medieval_late,1,1334,Post-1000 AD (should be trimmed): 1334,1114765,I72614,Isabel le Despencer //
29 SEP 1286,medieval_late,1,1286,Post-1000 AD (should be trimmed): 1286,1114804,I72616,"John Hastings, 2nd Baron Hastings //"
20 JAN 1325,medieval_late,1,1325,Post-1000 AD (should be trimmed): 1325,1114806,I72616,"John Hastings, 2nd Baron Hastings //"
6 MAR 1352,medieval_late,1,1352,Post-1000 AD (should be trimmed): 1352,1114826,I72617,Elizabeth de Hastings //
7 JUL 1359,medieval_late,1,1359,Post-1000 AD (should be trimmed): 1359,1114933,I72623,Margaret Hastings //
1 JAN 1334,medieval_late,1,1334,Post-1000 AD (should be trimmed): 1334,1114968,I72625,"Thomas Latimer, 1st Baron Latimer //"
13 AUG 1349,medieval_late,1,1349,Post-1000 AD (should be trimmed): 1349,1114989,I72626,Warin le Latimer //
22 FEB 1251,medieval_late,1,1251,Post-1000 AD (should be trimmed): 1251,1115010,I72627,William II de Cantilupe //
25 AUG 1282,medieval_late,1,1282,Post-1000 AD (should be trimmed): 1282,1115048,I72629,Thomas de Cantilupe //
1443,medieval_late,1,1443,Post-1000 AD (should be trimmed): 1443,1116148,I72697,Gruffydd Dwnn //
8 OCT 1376,medieval_late,1,1376,Post-1000 AD (should be trimmed): 1376,1118888,I72865,Joan Somerville //
19 MAY 1380,medieval_late,1,1380,Post-1000 AD (should be trimmed): 1380,1118926,I72867,"Thomas Griffith, of Wichnor //"
1428,medieval_late,1,1428,Post-1000 AD (should be trimmed): 1428,1119748,I72917,Sir John Morgan //
14 AUG 1436,medieval_late,1,1436,Post-1000 AD (should be trimmed): 1436,1120624,I72969,Alice Talbot //
1 JAN 1423,medieval_late,1,1423,Post-1000 AD (should be trimmed): 1423,1120726,I72975,"William Herbert, 1st Earl of Pembroke //"
JUL 1469,medieval_late,1,1469,Post-1000 AD (should be trimmed): 1469,1120751,I72976,Richard Herbert //
1424,medieval_late,1,1424,Post-1000 AD (should be trimmed): 1424,1122145,I73060,Mawd verch Ieuan ap Rhys ab Ifor Gôch of Glangwy //
OCT 1472,medieval_late,1,1472,Post-1000 AD (should be trimmed): 1472,1123111,I73118,Sir Walter Skull //
1449,medieval_late,1,1449,Post-1000 AD (should be trimmed): 1449,1123681,I73153,Richard Craddock (or Newton) //
7 FEB 1163,medieval_late,1,1163,Post-1000 AD (should be trimmed): 1163,1127931,I73416,Philip de Harcourt //
27 AUG 995,ad_standard,1,995,,1128022,I73421,Gebhard of Constance //
25 JUL 975,ad_standard,1,975,,1128171,I73429,Thietmar of Merseburg //
1 DEC 1018,medieval_late,1,1018,Post-1000 AD (should be trimmed): 1018,1128173,I73429,Thietmar of Merseburg //
27 NOV 1032,medieval_late,1,1032,Post-1000 AD (should be trimmed): 1032,1128192,I73430,Siegfried //
21 AUG 1049,medieval_late,1,1049,Post-1000 AD (should be trimmed): 1049,1128211,I73431,Brun II. von Verden //
5 MAY 962,ad_standard,1,962,,1128230,I73432,Amelung von Verden //
6 OCT 1016,medieval_late,1,1016,Post-1000 AD (should be trimmed): 1016,1128249,I73433,Wichmann III. //
21 MAR 1201,medieval_late,1,1201,Post-1000 AD (should be trimmed): 1201,1128419,I73442,Absalon //
15 JUN 1173,medieval_late,1,1173,Post-1000 AD (should be trimmed): 1173,1128520,I73447,Christopher of Jutland //
17 JUL 1210,medieval_late,1,1210,Post-1000 AD (should be trimmed): 1210,1128633,I73453,Sverker II of Sweden //
21 DEC 1156,medieval_late,1,1156,Post-1000 AD (should be trimmed): 1156,1129102,I73476,Erlend Haraldsson //
29 JUN 1153,medieval_late,1,1153,Post-1000 AD (should be trimmed): 1153,1129122,I73477,Óláfr Guðrøðarson //
1 NOV 1129,medieval_late,1,1129,Post-1000 AD (should be trimmed): 1129,1129592,I73503,Nigel d'Aubigny //
12 JUN 991,ad_standard,1,991,,1130368,I73545,Mangold I Graf von Nellenburg //
22 AUG 1040,medieval_late,1,1040,Post-1000 AD (should be trimmed): 1040,1130386,I73546,Werner I Graf von Winterthur //
26 FEB 1106,medieval_late,1,1106,Post-1000 AD (should be trimmed): 1106,1130488,I73552,Itha Gräfin von Kilchberg //
11 NOV 1078,medieval_late,1,1078,Post-1000 AD (should be trimmed): 1078,1130508,I73553,Udo von Nellenburg //
24 NOV 1088,medieval_late,1,1088,Post-1000 AD (should be trimmed): 1088,1130527,I73554,Ekkehard II von Nellenburg //
7 FEB 1035,medieval_late,1,1035,Post-1000 AD (should be trimmed): 1035,1130806,I73570,Hugues de Montgommery //
5 FEB 1057,medieval_late,1,1057,Post-1000 AD (should be trimmed): 1057,1131019,I73581,Guillermo fitz Giroie //
1 JUN 1136,medieval_late,1,1136,Post-1000 AD (should be trimmed): 1136,1131094,I73585,Robert II de Grandmesnil //
18 SEP 1164,medieval_late,1,1164,Post-1000 AD (should be trimmed): 1164,1131195,I73590,"Walter Giffard, 2nd Earl of Buckingham //"
29 DEC 1212,medieval_late,1,1212,Post-1000 AD (should be trimmed): 1212,1131327,I73597,Alan of Goëlo //
26 JUN 1170,medieval_late,1,1170,Post-1000 AD (should be trimmed): 1170,1131558,I73609,"John, Count of Eu //"
30 NOV 1111,medieval_late,1,1111,Post-1000 AD (should be trimmed): 1111,1131594,I73611,Foulques of Angoulême //
15 JUN 1098,medieval_late,1,1098,Post-1000 AD (should be trimmed): 1098,1131706,I73617,Roger de Barnaville //
10 JUN 1120,medieval_late,1,1120,Post-1000 AD (should be trimmed): 1120,1132067,I73636,Richard III of Capua //
30 NOV 1123,medieval_late,1,1123,Post-1000 AD (should be trimmed): 1123,1132276,I73647,Raoul I de Fougères //
9 NOV 1148,medieval_late,1,1148,Post-1000 AD (should be trimmed): 1148,1133355,I73701,Ari Þorgilsson //
13 JUN 1067,medieval_late,1,1067,Post-1000 AD (should be trimmed): 1067,1133447,I73706,"Roger, Count of Saint-Pol //"
10 SEP 1067,medieval_late,1,1067,Post-1000 AD (should be trimmed): 1067,1133708,I73720,Lady Godiva //
1 SEP 1009,medieval_late,1,1009,Post-1000 AD (should be trimmed): 1009,1133778,I73724,Pietro II Orseolo //
18 JUL 969,ad_standard,1,969,,1134081,I73740,Folcmar //
29 JUL 1060,medieval_late,1,1060,Post-1000 AD (should be trimmed): 1060,1134157,I73744,"Henry I, Count Palatine of Lotharingia //"
7 FEB 1065,medieval_late,1,1065,Post-1000 AD (should be trimmed): 1065,1134710,I73774,Siegfried I of Sponheim //
6 MAY 1132,medieval_late,1,1132,Post-1000 AD (should be trimmed): 1132,1134749,I73776,Q2283424 //
3 MAR 1126,medieval_late,1,1126,Post-1000 AD (should be trimmed): 1126,1134769,I73777,Hartwig I. von Spanheim //
5 OCT 1131,medieval_late,1,1131,Post-1000 AD (should be trimmed): 1131,1134788,I73778,Frederick I //
20 SEP 1161,medieval_late,1,1161,Post-1000 AD (should be trimmed): 1161,1134807,I73779,Engelbert von Attel und Reichenhall //
31 OCT 1120,medieval_late,1,1120,Post-1000 AD (should be trimmed): 1120,1134842,I73781,Otto II //
26 MAR 1123,medieval_late,1,1123,Post-1000 AD (should be trimmed): 1123,1134861,I73782,Arnold I. von Scheyern //
24 DEC 1003,medieval_late,1,1003,Post-1000 AD (should be trimmed): 1003,1135224,I73801,"William II, Count of Weimar //"
2 MAY 1196,medieval_late,1,1196,Post-1000 AD (should be trimmed): 1196,1135320,I73806,Otto VI. von Andechs //
31 MAY 1160,medieval_late,1,1160,Post-1000 AD (should be trimmed): 1160,1135358,I73808,Mechtildis of Edelstetten //
22 AUG 1123,medieval_late,1,1123,Post-1000 AD (should be trimmed): 1123,1135377,I73809,Q30887741 //
16 JUL 1244,medieval_late,1,1244,Post-1000 AD (should be trimmed): 1244,1135712,I73825,Sophia von Sachsen //
31 JUL 1174,medieval_late,1,1174,Post-1000 AD (should be trimmed): 1174,1135768,I73828,Irmgard //
2 JUN 1223,medieval_late,1,1223,Post-1000 AD (should be trimmed): 1223,1136018,I73841,Mstislav III of Kyiv //
21 DEC 1237,medieval_late,1,1237,Post-1000 AD (should be trimmed): 1237,1136354,I73859,Yuri of Ryazan //
24 JUN 1171,medieval_late,1,1171,Post-1000 AD (should be trimmed): 1171,1136463,I73865,Rostislav Yaroslavich //
31 JUL 1201,medieval_late,1,1201,Post-1000 AD (should be trimmed): 1201,1136562,I73870,John Komnenos the Fat //
10 APR 1216,medieval_late,1,1216,Post-1000 AD (should be trimmed): 1216,1136649,I73875,Eric X of Sweden //
3 AUG 1159,medieval_late,1,1159,Post-1000 AD (should be trimmed): 1159,1137183,I73904,Waltheof of Melrose //
1 AUG 1153,medieval_late,1,1153,Post-1000 AD (should be trimmed): 1153,1137200,I73905,"Simon II de Senlis, Earl of Huntingdon-Northampton //"
23 APR 1141,medieval_late,1,1141,Post-1000 AD (should be trimmed): 1141,1137218,I73906,Malcolm IV of Scotland //
9 DEC 1165,medieval_late,1,1165,Post-1000 AD (should be trimmed): 1165,1137220,I73906,Malcolm IV of Scotland //
24 JUN 1088,medieval_late,1,1088,Post-1000 AD (should be trimmed): 1088,1138293,I73962,"William de Warenne, 1st Earl of Surrey //"
