Date_Value,Category,Count,Year,Issues,Sample_Line,Sample_Individual,Sample_Name
23 JUN 1314,medieval_late,1,1314,Post-1000 AD (should be trimmed): 1314,2900998,I70421,"Edmund Hastings, 1st Baron Hastings of Inchmahome //"
JUN 1339,medieval_late,1,1339,Post-1000 AD (should be trimmed): 1339,2901261,I70425,Lora de Hastings //
25 SEP 1254,medieval_late,1,1254,Post-1000 AD (should be trimmed): 1254,2901354,I70426,William III de Cantilupe //
JUN 1412,medieval_late,1,1412,Post-1000 AD (should be trimmed): 1412,2907190,I70525,Llywelyn ap Hywel Fychan ap Hywel ab Einion Sais //
25 DEC 1325,medieval_late,1,1325,Post-1000 AD (should be trimmed): 1325,2911760,I70601,Rhys ap Griffith //
MAY 1380,medieval_late,1,1380,Post-1000 AD (should be trimmed): 1380,2911777,I70601,Rhys ap Griffith //
30 NOV 1345,medieval_late,1,1345,Post-1000 AD (should be trimmed): 1345,2919986,I70730,Jonet ferch Thomas ap Philip ab Adam Fychan of Y Grysmwnt //
1378,medieval_late,1,1378,Post-1000 AD (should be trimmed): 1378,2920061,I70731,Morgan ap Llywelyn ab Ieuan ap Llywelyn of Ruthyn //
1417,medieval_late,1,1417,Post-1000 AD (should be trimmed): 1417,2921758,I70757,Gwenllian ferch Hywel Gam ap Dafydd ap Gruffudd Tew-deg //
5 MAY 1137,medieval_late,1,1137,Post-1000 AD (should be trimmed): 1137,2936959,I71008,Asser Thorkilsson //
12 MAR 1162,medieval_late,1,1162,Post-1000 AD (should be trimmed): 1162,2938148,I71022,Knud Henriksson //
7 MAR 851,ad_standard,1,851,,2941712,I71067,Nominoe //
3 JUL 1093,medieval_late,1,1093,Post-1000 AD (should be trimmed): 1093,2951240,I71180,Robert of Rhuddlan //
3 AUG 979,ad_standard,1,979,,2951932,I71189,"Thietmar, Margrave of Meissen //"
15 SEP 921,ad_standard,1,921,,2952118,I71191,Ludmila of Bohemia //
18 MAR 981,ad_standard,1,981,,2952417,I71195,Slavník //
23 APR 997,ad_standard,1,997,,2952619,I71197,Adalbert of Prague //
29 OCT 1038,medieval_late,1,1038,Post-1000 AD (should be trimmed): 1038,2953312,I71207,Æthelnoth //
1 APR 1090,medieval_late,1,1090,Post-1000 AD (should be trimmed): 1090,2954209,I71218,Günther I. von Wettin //
15 MAR 1003,medieval_late,1,1003,Post-1000 AD (should be trimmed): 1003,2954729,I71225,Friedrich III von Harzgau //
27 OCT 1015,medieval_late,1,1015,Post-1000 AD (should be trimmed): 1015,2954803,I71226,Frederuna von Harzgau //
25 MAR 1005,medieval_late,1,1005,Post-1000 AD (should be trimmed): 1005,2955950,I71239,Kenneth III of Scotland //
17 MAR 1058,medieval_late,1,1058,Post-1000 AD (should be trimmed): 1058,2956479,I71246,Lulach //
20 AUG 1158,medieval_late,1,1158,Post-1000 AD (should be trimmed): 1158,2956720,I71249,Rögnvald Kali Kolsson //
APR 1091,medieval_late,1,1091,Post-1000 AD (should be trimmed): 1091,2957242,I71255,Baldwin I of Guînes //
18 DEC 1137,medieval_late,1,1137,Post-1000 AD (should be trimmed): 1137,2957393,I71257,Manasses I of Guînes //
18 MAY 1160,medieval_late,1,1160,Post-1000 AD (should be trimmed): 1160,2959799,I71285,Eric IX of Sweden //
8 APR 1196,medieval_late,1,1196,Post-1000 AD (should be trimmed): 1196,2959892,I71286,Canute I of Sweden //
22 AUG 1138,medieval_late,1,1138,Post-1000 AD (should be trimmed): 1138,2961443,I71305,"Gospatric II, Earl of Lothian //"
18 MAY 1060,medieval_late,1,1060,Post-1000 AD (should be trimmed): 1060,2962957,I71323,"Gilduin, Comte de Breteuil //"
2 APR 1151,medieval_late,1,1151,Post-1000 AD (should be trimmed): 1151,2965300,I71350,Igor Svyatoslavich //
18 JAN 1180,medieval_late,1,1180,Post-1000 AD (should be trimmed): 1180,2965411,I71351,Oleg II Svyatoslavich //
14 MAY 1134,medieval_late,1,1134,Post-1000 AD (should be trimmed): 1134,2965621,I71354,Izyaslav Glebovich //
30 JUN 1178,medieval_late,1,1178,Post-1000 AD (should be trimmed): 1178,2966067,I71360,Gleb Rostislavich of Ryazan //
10 MAR 1119,medieval_late,1,1119,Post-1000 AD (should be trimmed): 1119,2966669,I71368,Muirchertach Ua Briain //
15 JUN 1184,medieval_late,1,1184,Post-1000 AD (should be trimmed): 1184,2966836,I71370,Magnus V of Norway //
22 MAY 1133,medieval_late,1,1133,Post-1000 AD (should be trimmed): 1133,2967173,I71374,Sæmundr fróði //
7 NOV 1222,medieval_late,1,1222,Post-1000 AD (should be trimmed): 1222,2967265,I71375,Sæmundur Jónsson //
29 NOV 1211,medieval_late,1,1211,Post-1000 AD (should be trimmed): 1211,2967357,I71376,Páll Jónsson //
6 AUG 1218,medieval_late,1,1218,Post-1000 AD (should be trimmed): 1218,2967448,I71377,Ormur Jónsson Breiðbælingur //
7 JUL 1162,medieval_late,1,1162,Post-1000 AD (should be trimmed): 1162,2967631,I71379,Haakon II of Norway //
29 SEP 1163,medieval_late,1,1163,Post-1000 AD (should be trimmed): 1163,2967722,I71380,Sigurd Markusfostre //
9 MAR 1202,medieval_late,1,1202,Post-1000 AD (should be trimmed): 1202,2967907,I71382,Sverre of Norway //
9 JAN 1202,medieval_late,1,1202,Post-1000 AD (should be trimmed): 1202,2968463,I71389,Birger Brosa //
1 JUL 1210,medieval_late,1,1210,Post-1000 AD (should be trimmed): 1210,2968650,I71391,Folke jarl //
23 APR 1217,medieval_late,1,1217,Post-1000 AD (should be trimmed): 1217,2969468,I71401,Inge II of Norway //
8 FEB 858,ad_standard,1,858,,2970507,I71414,Kenneth MacAlpin //
6 FEB 797,ad_standard,1,797,,2971163,I71423,Donnchad Midi //
1 JAN 833,ad_standard,1,833,,2971635,I71430,Conchobar mac Donnchada //
1 JAN 941,ad_standard,1,941,,2971858,I71433,Órlaith íngen Cennétig //
909,ad_standard,1,909,,2972058,I71435,Cerball mac Muirecáin //
13 SEP 908,ad_standard,1,908,,2972150,I71436,Cormac mac Cuilennáin //
23 OCT 939,ad_standard,1,939,,2973513,I71453,Eberhard of Franconia //
30 JUN 948,ad_standard,1,948,,2973663,I71455,Konrad Kurzbold //
29 JUL 826,ad_standard,1,826,,2974654,I71472,Pratoldus III Graf von Bussen //
SEP 832,ad_standard,1,832,,2974803,I71474,Sico of Benevento //
1 MAY 878,ad_standard,1,878,,2975210,I71479,Adelchis of Benevento //
8 JUL 873,ad_standard,1,873,,2975435,I71482,Gunther //
25 AUG 961,ad_standard,1,961,,2976318,I71493,Hugues IV de Bassigny //
11 APR 924,ad_standard,1,924,,2976543,I71496,Herman I //
8 JUL 983,ad_standard,1,983,,2977312,I71506,Ælfwynn //
30 OCT 765,ad_standard,1,765,,2977984,I71515,Æthelwald Moll //
1 JAN 186,ad_standard,1,186,,3012099,I71861,Sohaemus of Armenia //
1 JAN 150,ad_standard,1,150,,3012312,I71863,Gaius Julius Alexander Berenicianus //
24 JUN 988,ad_standard,1,988,,3014895,I71893,Eticho of Augsburg //
30 NOV 459,ad_standard,1,459,,3015630,I71904,Angias //
143,ad_standard,1,143,,3016888,I71921,Marcus Annius Verus //
1 JAN 162,ad_standard,1,162,,3017124,I71923,Marcus Annius Libo //
1 JAN 141,ad_standard,1,141,,3018161,I71934,Ummidia Cornificia Faustina //
1 JAN 210,ad_standard,1,210,,3018990,I71942,Annia Faustina //
1 JAN 125,ad_standard,1,125,,3020211,I71955,Marcus Vettulenus Civica Barbarus //
1 JAN 118,ad_standard,1,118,,3020423,I71957,Gaius Avidius Nigrinus //
19 JUN 2017,recent,1,2017,Recent date (should not exist): 2017,3021940,I71974,Gwenllian ferch Owain Gwynedd //
1 AUG 1261,medieval_late,1,1261,Post-1000 AD (should be trimmed): 1261,3023676,I71998,"John FitzGerald, 1st Baron Desmond //"
27 MAY 1257,medieval_late,1,1257,Post-1000 AD (should be trimmed): 1257,3023905,I72001,"Maurice FitzGerald, 2nd Lord of Offaly //"
29 JUN 1280,medieval_late,1,1280,Post-1000 AD (should be trimmed): 1280,3024038,I72003,Sir Thomas fitz Robert //
17 DEC 658,ad_standard,1,658,,3028740,I72075,Saint Judicael //
20 JUL 834,ad_standard,1,834,,3029096,I72080,Alpín mac Echdach //
1 JUN 1237,medieval_late,1,1237,Post-1000 AD (should be trimmed): 1237,3037585,I72219,"John of Scotland, Earl of Huntingdon //"
AUG 1257,medieval_late,1,1257,Post-1000 AD (should be trimmed): 1257,3037660,I72220,Robert de Quincy //
25 NOV 1284,medieval_late,1,1284,Post-1000 AD (should be trimmed): 1284,3037809,I72222,Joan de Quincy //
22 SEP 1179,medieval_late,1,1179,Post-1000 AD (should be trimmed): 1179,3042588,I72299,Cadwallon ap Madog //
1 FEB 1221,medieval_late,1,1221,Post-1000 AD (should be trimmed): 1221,3043498,I72312,"William d'Aubigny, 3rd Earl of Arundel //"
14 OCT 1213,medieval_late,1,1213,Post-1000 AD (should be trimmed): 1213,3043648,I72314,"Geoffrey Fitz Peter, 1st Earl of Essex //"
23 NOV 1258,medieval_late,1,1258,Post-1000 AD (should be trimmed): 1258,3043743,I72315,John Fitzgeoffrey //
20 JUL 1255,medieval_late,1,1255,Post-1000 AD (should be trimmed): 1255,3044020,I72318,Warin de Munchensy //
27 MAY 1220,medieval_late,1,1220,Post-1000 AD (should be trimmed): 1220,3044095,I72319,Amice de Clare //
JAN 1284,medieval_late,1,1284,Post-1000 AD (should be trimmed): 1284,3044112,I72319,Amice de Clare //
4 AUG 1222,medieval_late,1,1222,Post-1000 AD (should be trimmed): 1222,3044188,I72320,"Richard de Clare, 6th Earl of Gloucester //"
14 JUL 1262,medieval_late,1,1262,Post-1000 AD (should be trimmed): 1262,3044205,I72320,"Richard de Clare, 6th Earl of Gloucester //"
2 NOV 1226,medieval_late,1,1226,Post-1000 AD (should be trimmed): 1226,3044283,I72321,Isabella of Gloucester and Hertford //
10 JUL 1264,medieval_late,1,1264,Post-1000 AD (should be trimmed): 1264,3044300,I72321,Isabella of Gloucester and Hertford //
JUL 1258,medieval_late,1,1258,Post-1000 AD (should be trimmed): 1258,3044392,I72322,William de Clare //
23 FEB 1216,medieval_late,1,1216,Post-1000 AD (should be trimmed): 1216,3044730,I72326,"Geoffrey FitzGeoffrey de Mandeville, 2nd Earl of Essex //"
12 MAY 1243,medieval_late,1,1243,Post-1000 AD (should be trimmed): 1243,3044822,I72327,"Hubert de Burgh, 1st Earl of Kent //"
21 OCT 1204,medieval_late,1,1204,Post-1000 AD (should be trimmed): 1204,3044916,I72328,"Robert de Beaumont, 4th Earl of Leicester //"
25 DEC 1245,medieval_late,1,1245,Post-1000 AD (should be trimmed): 1245,3045786,I72339,Alice le Rus //
28 JAN 1301,medieval_late,1,1301,Post-1000 AD (should be trimmed): 1301,3045803,I72339,Alice le Rus //
12 MAY 1335,medieval_late,1,1335,Post-1000 AD (should be trimmed): 1335,3045896,I72340,Margaret Brewes //
6 FEB 1311,medieval_late,1,1311,Post-1000 AD (should be trimmed): 1311,3045988,I72341,Sir Giles de Breuse //
24 DEC 1143,medieval_late,1,1143,Post-1000 AD (should be trimmed): 1143,3048436,I72379,"Miles of Gloucester, 1st Earl of Hereford //"
6 APR 1197,medieval_late,1,1197,Post-1000 AD (should be trimmed): 1197,3048620,I72381,Margaret of Hereford //
11 APR 1236,medieval_late,1,1236,Post-1000 AD (should be trimmed): 1236,3048878,I72384,Walter de Beauchamp //
25 JUL 1186,medieval_late,1,1186,Post-1000 AD (should be trimmed): 1186,3049316,I72390,"Hugh de Lacy, Lord of Meath //"
28 JUL 1271,medieval_late,1,1271,Post-1000 AD (should be trimmed): 1271,3049596,I72393,"Walter de Burgh, 1st Earl of Ulster //"
1 MAR 1253,medieval_late,1,1253,Post-1000 AD (should be trimmed): 1253,3049689,I72394,Margery de Burgh //
11 APR 1304,medieval_late,1,1304,Post-1000 AD (should be trimmed): 1304,3050044,I72398,"Maud de Lacy, Baroness Geneville //"
29 SEP 1235,medieval_late,1,1235,Post-1000 AD (should be trimmed): 1235,3050399,I72403,Roger de Toeni //
11 DEC 1282,medieval_late,1,1282,Post-1000 AD (should be trimmed): 1282,3051643,I72419,Llywelyn ap Gruffudd //
11 JUL 1238,medieval_late,1,1238,Post-1000 AD (should be trimmed): 1238,3051810,I72421,Dafydd ap Gruffudd //
3 OCT 1283,medieval_late,1,1283,Post-1000 AD (should be trimmed): 1283,3051827,I72421,Dafydd ap Gruffudd //
21 FEB 1166,medieval_late,1,1166,Post-1000 AD (should be trimmed): 1166,3052241,I72426,Isabel de Ferriers //
3 AUG 1326,medieval_late,1,1326,Post-1000 AD (should be trimmed): 1326,3052522,I72429,Roger Mortimer de Chirk //
NOV 1325,medieval_late,1,1325,Post-1000 AD (should be trimmed): 1325,3052877,I72434,"Hugh Audley, 1st Baron Audley of Stratton Audley //"
10 NOV 1347,medieval_late,1,1347,Post-1000 AD (should be trimmed): 1347,3053026,I72436,"Hugh de Audley, 1st Earl of Gloucester //"
27 OCT 1265,medieval_late,1,1265,Post-1000 AD (should be trimmed): 1265,3053303,I72439,Humphrey VI de Bohun //
31 DEC 1298,medieval_late,1,1298,Post-1000 AD (should be trimmed): 1298,3053396,I72440,"Humphrey de Bohun, 3rd Earl of Hereford //"
20 FEB 1314,medieval_late,1,1314,Post-1000 AD (should be trimmed): 1314,3053488,I72441,Alianor de Bohun //
20 JUL 1213,medieval_late,1,1213,Post-1000 AD (should be trimmed): 1213,3054219,I72451,Baldwin Wake //
20 JAN 1258,medieval_late,1,1258,Post-1000 AD (should be trimmed): 1258,3054486,I72455,Reginald de Mohun //
19 OCT 1271,medieval_late,1,1271,Post-1000 AD (should be trimmed): 1271,3055936,I72475,Philip Basset //
21 MAY 1259,medieval_late,1,1259,Post-1000 AD (should be trimmed): 1259,3056120,I72477,Fulk Basset //
30 MAY 1306,medieval_late,1,1306,Post-1000 AD (should be trimmed): 1306,3056678,I72484,Isabella de Beauchamp //
12 AUG 1315,medieval_late,1,1315,Post-1000 AD (should be trimmed): 1315,3056773,I72485,"Guy de Beauchamp, 10th Earl of Warwick //"
1 NOV 1299,medieval_late,1,1299,Post-1000 AD (should be trimmed): 1299,3057471,I72495,Elizabeth de Comyn //
20 NOV 1372,medieval_late,1,1372,Post-1000 AD (should be trimmed): 1372,3057488,I72495,Elizabeth de Comyn //
24 APR 1387,medieval_late,1,1387,Post-1000 AD (should be trimmed): 1387,3057563,I72496,"Gilbert Talbot, 3rd Baron Talbot //"
15 AUG 1361,medieval_late,1,1361,Post-1000 AD (should be trimmed): 1361,3057771,I72499,Maud d'Acton //
6 OCT 1375,medieval_late,1,1375,Post-1000 AD (should be trimmed): 1375,3057865,I72500,"Sir Thomas Chaundos, 2nd Lord Chaundos //"
14 FEB 1229,medieval_late,1,1229,Post-1000 AD (should be trimmed): 1229,3058242,I72505,Rǫgnvaldr Guðrøðarson //
1 NOV 1206,medieval_late,1,1206,Post-1000 AD (should be trimmed): 1206,3062046,I72565,Henry Marshal //
17 NOV 1244,medieval_late,1,1244,Post-1000 AD (should be trimmed): 1244,3062321,I72568,Marjorie of Scotland //
27 SEP 1304,medieval_late,1,1304,Post-1000 AD (should be trimmed): 1304,3062692,I72572,"John de Warenne, 6th Earl of Surrey //"
4 JUL 1270,medieval_late,1,1270,Post-1000 AD (should be trimmed): 1270,3062844,I72574,"Roger Bigod, 4th Earl of Norfolk //"
2 NOV 1235,medieval_late,1,1235,Post-1000 AD (should be trimmed): 1235,3063106,I72577,Henry of Almain //
13 MAR 1271,medieval_late,1,1271,Post-1000 AD (should be trimmed): 1271,3063123,I72577,Henry of Almain //
31 JAN 1232,medieval_late,1,1232,Post-1000 AD (should be trimmed): 1232,3063198,I72578,John of Cornwall //
22 SEP 1233,medieval_late,1,1233,Post-1000 AD (should be trimmed): 1233,3063215,I72578,John of Cornwall //
9 SEP 1233,medieval_late,1,1233,Post-1000 AD (should be trimmed): 1233,3063289,I72579,Isabella of Cornwall //
10 OCT 1234,medieval_late,1,1234,Post-1000 AD (should be trimmed): 1234,3063306,I72579,Isabella of Cornwall //
1 JAN 1813,recent,1,1813,Recent date (should not exist): 1813,3063471,I72581,Maud de Bohun //
1 JAN 1862,recent,1,1862,Recent date (should not exist): 1862,3063488,I72581,Maud de Bohun //
28 MAR 1254,medieval_late,1,1254,Post-1000 AD (should be trimmed): 1254,3063659,I72583,"William de Ferrers, 5th Earl of Derby //"
5 OCT 1273,medieval_late,1,1273,Post-1000 AD (should be trimmed): 1273,3063890,I72586,Sibyl de Ferrers //
OCT 1267,medieval_late,1,1267,Post-1000 AD (should be trimmed): 1267,3063983,I72587,Joan de Ferrers //
11 MAY 1290,medieval_late,1,1290,Post-1000 AD (should be trimmed): 1290,3064194,I72590,Agnes Ferrers //
14 JAN 1299,medieval_late,1,1299,Post-1000 AD (should be trimmed): 1299,3064568,I72594,Isabella of Lusignan //
23 JUN 1324,medieval_late,1,1324,Post-1000 AD (should be trimmed): 1324,3064660,I72595,"Aymer de Valence, 2nd Earl of Pembroke //"
6 APR 1250,medieval_late,1,1250,Post-1000 AD (should be trimmed): 1250,3064753,I72596,Hugh XI of Lusignan //
MAY 1296,medieval_late,1,1296,Post-1000 AD (should be trimmed): 1296,3064828,I72597,"William de Valence, 1st Earl of Pembroke //"
1 APR 1240,medieval_late,1,1240,Post-1000 AD (should be trimmed): 1240,3064997,I72599,Simon VI de Montfort //
19 JUN 1282,medieval_late,1,1282,Post-1000 AD (should be trimmed): 1282,3065105,I72600,Eleanor de Montfort //
28 NOV 1238,medieval_late,1,1238,Post-1000 AD (should be trimmed): 1238,3065364,I72603,Henry de Montfort //
11 MAR 1214,medieval_late,1,1214,Post-1000 AD (should be trimmed): 1214,3065730,I72607,Hawise of Aumale //
31 MAR 1237,medieval_late,1,1237,Post-1000 AD (should be trimmed): 1237,3065917,I72609,Margery Bigod //
17 JUN 1219,medieval_late,1,1219,Post-1000 AD (should be trimmed): 1219,3066084,I72611,David of Scotland //
6 JAN 1233,medieval_late,1,1233,Post-1000 AD (should be trimmed): 1233,3066177,I72612,"Matilda of Chester, Countess of Huntingdon //"
5 OCT 1305,medieval_late,1,1305,Post-1000 AD (should be trimmed): 1305,3066252,I72613,Isabel de Valence //
4 DEC 1334,medieval_late,1,1334,Post-1000 AD (should be trimmed): 1334,3066345,I72614,Isabel le Despencer //
29 SEP 1286,medieval_late,1,1286,Post-1000 AD (should be trimmed): 1286,3066513,I72616,"John Hastings, 2nd Baron Hastings //"
20 JAN 1325,medieval_late,1,1325,Post-1000 AD (should be trimmed): 1325,3066530,I72616,"John Hastings, 2nd Baron Hastings //"
6 MAR 1352,medieval_late,1,1352,Post-1000 AD (should be trimmed): 1352,3066622,I72617,Elizabeth de Hastings //
7 JUL 1359,medieval_late,1,1359,Post-1000 AD (should be trimmed): 1359,3067071,I72623,Margaret Hastings //
1 JAN 1334,medieval_late,1,1334,Post-1000 AD (should be trimmed): 1334,3067205,I72625,"Thomas Latimer, 1st Baron Latimer //"
13 AUG 1349,medieval_late,1,1349,Post-1000 AD (should be trimmed): 1349,3067298,I72626,Warin le Latimer //
22 FEB 1251,medieval_late,1,1251,Post-1000 AD (should be trimmed): 1251,3067391,I72627,William II de Cantilupe //
25 AUG 1282,medieval_late,1,1282,Post-1000 AD (should be trimmed): 1282,3067543,I72629,Thomas de Cantilupe //
1443,medieval_late,1,1443,Post-1000 AD (should be trimmed): 1443,3071559,I72697,Gruffydd Dwnn //
8 OCT 1376,medieval_late,1,1376,Post-1000 AD (should be trimmed): 1376,3081625,I72865,Joan Somerville //
19 MAY 1380,medieval_late,1,1380,Post-1000 AD (should be trimmed): 1380,3081792,I72867,"Thomas Griffith, of Wichnor //"
1428,medieval_late,1,1428,Post-1000 AD (should be trimmed): 1428,3084819,I72917,Sir John Morgan //
14 AUG 1436,medieval_late,1,1436,Post-1000 AD (should be trimmed): 1436,3088134,I72969,Alice Talbot //
1 JAN 1423,medieval_late,1,1423,Post-1000 AD (should be trimmed): 1423,3088518,I72975,"William Herbert, 1st Earl of Pembroke //"
JUL 1469,medieval_late,1,1469,Post-1000 AD (should be trimmed): 1469,3088630,I72976,Richard Herbert //
1424,medieval_late,1,1424,Post-1000 AD (should be trimmed): 1424,3093867,I73060,Mawd verch Ieuan ap Rhys ab Ifor Gôch of Glangwy //
OCT 1472,medieval_late,1,1472,Post-1000 AD (should be trimmed): 1472,3097494,I73118,Sir Walter Skull //
1449,medieval_late,1,1449,Post-1000 AD (should be trimmed): 1449,3099594,I73153,Richard Craddock (or Newton) //
7 FEB 1163,medieval_late,1,1163,Post-1000 AD (should be trimmed): 1163,3115160,I73416,Philip de Harcourt //
27 AUG 995,ad_standard,1,995,,3115536,I73421,Gebhard of Constance //
25 JUL 975,ad_standard,1,975,,3116186,I73429,Thietmar of Merseburg //
1 DEC 1018,medieval_late,1,1018,Post-1000 AD (should be trimmed): 1018,3116203,I73429,Thietmar of Merseburg //
27 NOV 1032,medieval_late,1,1032,Post-1000 AD (should be trimmed): 1032,3116294,I73430,Siegfried //
21 AUG 1049,medieval_late,1,1049,Post-1000 AD (should be trimmed): 1049,3116385,I73431,Brun II. von Verden //
5 MAY 962,ad_standard,1,962,,3116476,I73432,Amelung von Verden //
6 OCT 1016,medieval_late,1,1016,Post-1000 AD (should be trimmed): 1016,3116567,I73433,Wichmann III. //
21 MAR 1201,medieval_late,1,1201,Post-1000 AD (should be trimmed): 1201,3117280,I73442,Absalon //
15 JUN 1173,medieval_late,1,1173,Post-1000 AD (should be trimmed): 1173,3117711,I73447,Christopher of Jutland //
17 JUL 1210,medieval_late,1,1210,Post-1000 AD (should be trimmed): 1210,3118211,I73453,Sverker II of Sweden //
21 DEC 1156,medieval_late,1,1156,Post-1000 AD (should be trimmed): 1156,3120171,I73476,Erlend Haraldsson //
29 JUN 1153,medieval_late,1,1153,Post-1000 AD (should be trimmed): 1153,3120263,I73477,Óláfr Guðrøðarson //
1 NOV 1129,medieval_late,1,1129,Post-1000 AD (should be trimmed): 1129,3122200,I73503,Nigel d'Aubigny //
12 JUN 991,ad_standard,1,991,,3125385,I73545,Mangold I Graf von Nellenburg //
22 AUG 1040,medieval_late,1,1040,Post-1000 AD (should be trimmed): 1040,3125460,I73546,Werner I Graf von Winterthur //
26 FEB 1106,medieval_late,1,1106,Post-1000 AD (should be trimmed): 1106,3125874,I73552,Itha Gräfin von Kilchberg //
11 NOV 1078,medieval_late,1,1078,Post-1000 AD (should be trimmed): 1078,3125966,I73553,Udo von Nellenburg //
