id,translation,label_en
Q54056,,Q11921175 ,,,,,,,,,,
Q54068,,Q112957458 ,,,,,,,,,,
Q54211,,Q110254213 ,,,,,,,,,,
Q54402,,Q28962878 ,,,,,,,,,,
Q54455,zh=武氏,Q67523828,,,,,,,,,,
Q54647,zh=李诗琐高,Q24834458,,,,,,,,,,
Q54723,zh=庞卿恽,Q16904984,,,,,,,,,,
Q54795,nb=华阳公主 (唐朝),Q10905971,zh=华阳公主 (唐朝),,,,,,,,,
Q54803,nb=太和公主 (唐代宗),Q10941115,zh=太和公主 (唐代宗),,,,,,,,,
Q54831,Công chúa Tân Đô,Q16603436,nb=新都公主,zh=新都公主,,,,,,,,
Q54839,nb=玉清公主,Q16603514,zh=玉清公主,,,,,,,,,
Q54843,nb=玉虚公主,Q16603515,zh=玉虚公主,,,,,,,,,
Q54847,nb=真定公主,Q16603542,zh=真定公主,,,,,,,,,
Q54851,nb=章宁公主,Q16603556,zh=章宁公主,,,,,,,,,
Q54855,nb=西平公主,Q16603625,zh=西平公主,,,,,,,,,
Q55178,zh=郭味邱,Q66310096,,,,,,,,,,
Q55375,,Q54233073 ,,,,,,,,,,
Q55567,,Q22342997 ,,,,,,,,,,
Q55583,,Q131445116 ,,,,,,,,,,
Q55839,,Q131350750 ,,,,,,,,,,
Q55843,,Q131350830 ,,,,,,,,,,
Q55847,,Q131350865 ,,,,,,,,,,
Q55987,,Q88163872 ,,,,,,,,,,
Q56091,,Q7569679 ,,,,,,,,,,
Q56095,,Q126058242 ,,,,,,,,,,
Q56099,,Q44059398 ,,,,,,,,,,
Q56103,,Q130389646 ,,,,,,,,,,
Q56107,,Q130389802 ,,,,,,,,,,
Q56111,,Q18226113 ,,,,,,,,,,
Q56127,,Q130529662 ,,,,,,,,,,
Q56131,,Q130529663 ,,,,,,,,,,
Q6465,Q10279892,常宜
Q6486,Q10483675,老童
Q6507,Q6842973,Ngô Hồi,吴回
Q6523,Q4844885,Lục Chung,陆终,陸終
Q12619,Q6764999,사택왕후,沙宅王后
Q13241,Q109344690,京極為子
Q13955,Q12603843,승만부인,僧滿夫人
Q13956,Q28526819,보화공주,寶華公主
Q13962,Q19657284,부여덕장,扶餘德璋
Q14459,Q12598947,부여태비,扶餘太妃
Q14834,Q28777857,김원훈,金元訓
Q15246,Q28503377,光明夫人
Q15248,Q84511282,Phu nhân Ili,госпожа Ири,伊利夫人
Q15249,Q28527713,김효방,金孝芳
Q15254,Q12589015,김탈지,金脫知
Q15709,Q85875588,광명부인,光明夫人
Q16447,Q28503749,Vương hậu họ Seok,왕후 석씨,王后昔氏
Q16452,Q84764619,具足王后
Q17638,Q84764622,Thái hậu Somun,昭文太后
Q17708,Q48890506,賀蘭僧伽
Q17723,Q133447392,李氏
Q19241,Q28501056,석구추,昔仇鄒
Q19250,Q28775925,원예영,金禮英
Q19280,Q26121262,王仁表
Q19304,Q134079944,楊氏
Q19339,Q38976840,餘姚縣主
Q19390,Q133447479,周氏
Q19395,Q10513994,薛顗
Q19399,Q66235068,贺兰瑾
Q19409,Q24836643,Đoạn Thế Hoằng,段世弘
Q19410,Q24836655,Đoạn Xác,段确
Q19438,Q134081021,魏氏
Q21068,Q84511240,摩貞夫人
Q21075,Q84895344,Vương hậu Seongmog,聖穆王后
Q21087,Q8254936,Quang Ý hoàng hậu,광의황후,光懿皇后
Q21118,Q73515795,獨孤開遠
Q21119,Q26156591,独孤机
Q21138,Q15904891,王方翼
Q21144,Q16603307,义安公主
Q21145,Q16603402,平原公主
Q21146,Q16603466,永富公主
Q21147,Q16603569,義歸公主
Q21148,Q16603627,西河公主
Q21153,Q10946174,宇文俭
Q21159,Q10946220,宇文逌
Q21160,Q10946221,宇文通
Q21161,Q10946226,宇文震
Q21162,Q67989342,宜都公主
Q21163,Q16603308,义阳公主
Q21226,Q11053526,崔妃
Q21257,Q16603511,燕郡公主
Q21309,Q8251286,豆卢贵妃
Q21330,Q15902545,陆氏
Q21334,Q133447420,李氏
Q21372,Q26156592,独孤修法
Q21384,Q66235054,贺兰让
Q21406,Q24836708,Đoạn Văn Thao,段文操
Q23066,Q84895929,심지 (신라),王妃貞氏
Q23067,Q84897187,Thái hậu Seon-ui,宣懿太后
Q23070,Q12602472,Vương hậu Somyeong,소명왕후,炤明王后
Q23071,Q84897591,Thái hậu Heonmok,憲穆太后
Q23079,Q8255041,선헌황후,宣獻皇后
Q23122,Q10946212,Юйвэнь Сянь,宇文賢
Q23123,Q10946213,Юйвэнь Чжэнь,宇文贞
Q23124,Q10946184,Юйвэнь Ши,宇文寔
Q23125,Q16603471,принцесса Хэнань,河南公主
Q23128,Q11087614,昌樂公主 (隋朝)
Q23129,Q10946853,安成長公主
Q23131,Q10360211,楊嵩
Q23136,Q15933175,雲昭訓
Q23138,Q120835570,楊裕
Q23139,Q120835572,楊筠
Q23140,Q109411088,楊嶷
Q23141,Q120835573,楊恪
Q23143,Q120835575,楊韶
Q23144,Q120835571,楊煚
Q23152,Q71124305,宇文协
Q23153,Q71124312,宇文皛
Q23187,Q26209205,王瑨
Q23196,Q16603412,建安公主
Q23197,Q16603437,Công chúa Xương Nhạc,昌乐大长公主
Q23198,Q10946219,宇文连
Q23207,Q10946187,Юйвэнь Кан,宇文康
Q23217,Q120698611,义阳公主
Q23224,Q16603430,襄樂公主
Q23227,Q10889816,元謹
Q23228,Q9398049,元戊
Q23230,Q9397737,元俭
Q23231,Q9397930,元寧
Q23251,Q16603439,Công chúa Tấn An,晋安郡长公主
Q23254,Q15901633,Tiêu Triện,蕭瑑
Q23259,Q30943188,高昭仪
Q23260,Q16603304,临成公主
Q23261,Q15939529,陈嶷
Q23263,Q10565351,陈彦
Q23265,Q10565370,陈祗
Q23267,Q16075352,陈蕃
Q23268,Q10565379,陈虔
Q23269,Q10565458,陳兢
Q23270,Q16075382,陳恬
Q23271,Q16075442,陳恮
Q23273,Q8250231,施姬
Q23275,Q16603460,武成公主
Q23276,Q16603570,義興公主
Q23277,Q10565055,陈叔俨
Q23278,Q10565056,陈叔俭
Q23280,Q10565061,陈叔匡
Q23282,Q10565065,陈叔坦
Q23284,Q10565075,陈叔平
Q23286,Q10565078,陈叔敖
Q23288,Q10565080,陈叔显
Q23290,Q10565081,陈叔澄
Q23292,Q10565103,陈叔纯
Q23294,Q10565106,陈叔荣
Q23295,Q16078127,陈叔虞
Q23296,Q10565107,陈叔谟
Q23298,Q10565108,陈叔隆
Q23299,Q10565109,陈叔雄,陳叔雄
Q23300,Q10565130,陈叔韶
Q23304,Q10565474,陳叔重
Q23326,Q15931844,Trưởng Tôn An Thế,长孙安世
Q23352,Q83875279,Trịnh Bì Li,郑毗罹
Q23353,Q16603726,Vi Trường Anh,韦长英
Q23369,Q10341857,杨恭道
Q23460,Q28413720,张良娣
Q23483,Q47091435,Bùi thị,裴氏
Q23495,Q10869460,东光公主
Q23500,Q133447882,龐氏
Q23565,Q16603681,金山公主
Q23575,Q28413613,柳宫人
Q23579,Q11097437,李珍 (唐朝)
Q23600,Q133465251,陸爽
Q23720,Q9591598,史仁表
Q25183,Q84897462,Vương hậu Yun-yong,允容王后
Q25253,Q73515096,吕双周
Q25254,Q73515175,呂道貴
Q25257,Q11119529,楊靜
Q25258,Q68097747,楊詵
Q25259,Q71057472,楊綸
Q25260,Q71057652,Dương Tập,楊集
Q25263,Q11053522,崔妃
Q25404,Q19825419,祭公
Q25442,Q56570138,崔穆伯
Q25478,Q11077567,괄,括
Q25490,Q10892706,公子展
Q25492,Q17060950,郈惠伯
Q25526,Q10885372,众仲
Q25528,Q17034914,臧哀伯
Q25568,Q11085111,Thi Bá,施伯
Q25570,Q10885664,伯氏瓶
Q25586,Q9414526,公子廖
Q25590,Q10049081,夷仲年
Q25635,Q16603347,叔姜
Q25637,Q16603369,孟任
Q25645,Q11123824,武仲休
Q25656,Q11073357,惠孙
Q25658,Q10945267,季亹
Q25664,Q11091256,曹羁
Q25706,Q6788905,Vệ Chiêu bá,위 소백,昭伯
Q25710,Q11180223,Tề Tử,齐子
Q25720,Q10956933,Thọ Tử,寿子
Q25754,Q10297016,戴己
Q25756,Q4268335,Trọng tôn Nạn,孟惠叔
Q25758,Q4243450,Trọng tôn Cốc,孟文伯
Q25760,Q10912798,叔仲惠伯
Q25762,Q10912807,叔孙得臣
Q25774,Q16603426,戴媯
Q25776,Q8249120,夷姜
Q25778,Q10944984,孝伯 (衛國)
Q25784,Q10916237,右公子职
Q25786,Q11056896,左公子泄
Q25831,Q10912817,叔武
Q25833,Q614169,Vệ Hà,公子瑕
Q25835,Q10944053,子仪 (卫国)
Q25859,Q16603428,敬嬴
Q25863,Q6799232,자악,惡
Q25865,Q15935554,视
Q25867,Q10912822,叔肸
Q25869,Q10944097,子家文伯
Q25871,Q10931592,声己
Q25875,Q16076906,叔仲衍
Q25877,Q16076897,叔仲皮
Q25881,Q15945177,虺 (叔孙氏)
Q25889,Q16906702,臧畴
Q25891,Q15952118,臧為
Q25925,Q16260581,顷子
Q25931,Q11062706,庆佐
Q25966,Q10892681,Công tử Yển (con Lỗ Tuyên công),公子偃
Q25968,Q10892774,公子鉏
Q25978,Q17011385,子柳
Q25980,Q17011398,子硕
Q25984,Q15904952,竖牛
Q25986,Q10945037,孟丙 (鲁国)
Q25988,Q10884563,仲壬 (鲁国)
Q25990,Q10912805,叔孙婼
Q25992,Q10893025,公鉏
Q25994,Q10945269,季公鸟
Q25996,Q10945268,季公若
Q25998,Q10945291,季悼子
Q26000,Q15952711,臧賈
Q26002,Q17028348,母弟叔孙
Q26004,Q15933037,臧昭伯
Q26033,Q10944165,子臧
Q26035,Q10892698,公子士
Q26053,Q10104682,子叔黑背
Q26074,Q16603453,梁嬴
Q26119,Q16603383,定姒
Q26123,Q10893000,公衡
Q26127,Q15936022,叔老
Q26132,Q67024496,顷伯
Q26133,Q15938659,季甲
Q26134,Q10892578,公之
Q26137,Q3602654,Quý tôn Ý Như,季平子
Q26139,Q15955388,臧會
Q26143,Q10892731,公子燮
Q26145,Q10892707,公子履
Q26217,Q16603427,敬姒
Q26219,Q10944101,子展
Q26220,Q10944202,子鲜
Q26231,Q16904113,狐溱
Q26242,Q16603429,敬歸
Q26243,Q15952993,齊歸
Q26263,Q10912815,叔弓
Q26271,Q67024509,隐侯伯
Q26277,Q10945316,季鲂侯
Q26279,Q10945280,季寤
Q26283,Q17011766,臧宾如
Q26302,Q16076176,韩无忌
Q26324,Q10892820,公孙段
Q26357,Q10941194,太子角
Q26359,Q10892757,公子荆
Q26380,Q17038243,白
Q26383,Q16603384,定姒
Q26385,Q10892999,公衍
Q26386,Q10892560,公为
Q26387,Q10892927,公果
Q26388,Q10893012,公贲
Q26395,Q15941820,叔辄
Q26399,Q10912808,叔孙舒
Q26400,Q10893026,公鉏极
Q26402,Q17011776,臧石
Q26405,Q10892797,公孙会
Q26415,Q17030314,韩襄
Q26416,Q10912820,叔禽
Q26417,Q10912816,叔椒
Q26418,Q10944161,子羽 (韩氏)
Q26441,Q15897741,良霄
Q26447,Q16906539,罕魋
Q26462,Q10910440,印段
Q26471,Q17026079,羽颉
Q26474,Q15912773,驷带
Q26483,Q11037215,少西
Q26489,Q10892634,公叔文子
Q26492,Q16603367,婤姶
Q26495,Q10892837,公孟絷
Q26505,Q15931824,赵获
Q26541,Q10892758,公子荆
Q26544,Q10945784,孺子𪏆
Q26553,Q10892836,公孟彄
Q26562,Q9415227,公子郢
Q26568,Q10945059,孟公期
Q26571,Q10945190,孟武伯
Q26577,Q16903363,隱太子
Q26616,Q17028170,良
Q26622,Q15933738,良止
Q26625,Q10944204,子齹
Q26650,Q10892633,公叔戌
Q26659,Q16603348,叔隗
Q26674,Q10485029,耿君用
Q26737,Q16603353,呂姜
Q26743,Q10941190,太子疾
Q26746,Q10892781,公子青
Q26749,Q10916515,司寇惠子
Q26758,Q10945168,孟敬子
Q26803,Q15941774,絲 (駟氏)
Q27008,Q30944879,李茂芳
Q27027,Q15933866,朱瞻𰉠
Q27033,Q8250452,наложница Ли,李丽妃
Q27075,Q11071667,princezna Te-čching,Te-čching,德庆公主
Q27114,Q16260212,虎
Q27126,Q22813311,孟墓
Q27132,Q10889525,元
Q27135,Q10879896,乾
Q27165,Q15915439,駟子陽
Q27304,Q11094381,朱濟燁
Q27313,Q11094378,朱濟煥
Q27316,Q11094377,朱濟烺
Q27319,Q11094350,朱济熺
Q27322,Q11094379,朱濟熇
Q27370,Q11094564,朱秩煃
Q27373,Q22829299,朱秩炵
Q27379,Q11094943,朱顒炔
Q27382,Q11094335,朱沖𤊨
Q27391,Q11094854,朱遜燂
Q27397,Q11094852,朱遜煓
Q27412,Q11094792,朱貴烚
Q27415,Q11094794,朱貴𤊐
Q27418,Q11094070,朱悅熑,朱悦燫
Q27421,Q11094071,朱悅𤉎
Q27424,Q11094802,朱贍焰
Q27430,Q17164641,朱孟焯
Q27439,Q11093576,朱佶焞
Q27442,Q11094800,朱賦灼
Q27538,Q22829245,朱祁鉦
Q27541,Q19825659,李贤妃
Q27544,Q6784879,朱祁銓
Q27547,Q123329715,朱祁鉞
Q27550,Q31820862,朱祁鑌
Q27553,Q11094510,朱祁鎬
Q27559,Q16904451,涇陽安靖王,朱祁銑
Q27562,Q11094508,朱祁鍈
Q27674,Q17060090,赵胜
Q27780,Q11094628,朱美圭
Q27789,Q11094937,朱音埑
Q27792,Q11094859,朱邃𡓱
Q27795,Q11094858,朱邃塀
Q27798,Q22829300,朱邃墁
Q27801,Q11093654,朱勉塣
Q27804,Q11094576,朱範圮
Q27807,Q11093554,朱仕㙻
Q27810,Q11094681,朱芝壐
Q27817,Q18383888,朱芝坦
Q27823,Q22829249,朱豪㙷
Q27826,Q11094790,朱豪墭
Q27829,Q11093694,朱友堉
Q27832,Q20062731,朱友𪤅
Q27835,Q11093693,朱友垓
Q27838,Q11094544,朱祿埤
Q27841,Q11093832,朱季堄
Q27844,Q11093831,朱季埱
Q27847,Q22829210,朱季塛
Q27850,Q11093964,朱幼㙾
Q27856,Q11094341,朱泰墱
Q27862,Q22829238,朱泰坾
Q27868,Q11093805,朱奠壘
Q27871,Q17502317,朱奠堵
Q27874,Q22829280,朱奠坫
Q27889,Q16905134,徐景昌
Q27898,Q81226549,한치례
Q27910,Q10947786,宋琥
Q27916,Q11094754,朱見灂
Q27958,Q10948800,princezna I-sing,宜兴公主
Q27982,Q11094761,Ču Ťien-š’,朱见湜
Q28010,Q22829246,朱見沔
Q28013,Q6784713,朱見濂
Q28016,Q11094753,朱見淀,朱見澱
Q28019,Q11094748,朱見潚
Q28022,Q11094745,朱見溥
Q28025,Q16904454,朱見溢
Q28028,Q11094746,朱見滋
Q28031,Q11094755,朱見𣹟
Q28034,Q22829204,朱見濍
Q28040,Q10296563,忌 (晋国)
Q28070,Q10941192,太子禄
Q28074,Q10892749,公子罢敌
Q28078,Q10944080,子国
Q28081,Q10892815,Công Tôn Triều (nước Sở),公孙朝
Q28090,Q10892804,公孙宽
Q28093,Q11060624,平 (楚国)
Q28096,Q22773901,郚公子春
Q28124,Q10887926,俠累
Q28171,Q10892791,公子黃
Q28174,Q10892770,公子過
Q28177,Q10892718,公子招
Q28290,Q78123355,朱公錟
Q28295,Q11094879,朱鍾鐸
Q28299,Q16904455,朱鍾鋐
Q28303,Q11094876,朱鍾鉉
Q28311,Q11094671,朱膺鉟
Q28315,Q11093885,朱寘錖
Q28323,Q11094782,朱諟釩
Q28327,Q11094783,朱諟鋝
Q28331,Q16904458,朱範⿰土仰
Q28335,Q11094120,朱成鍊
Q28347,Q22829251,朱恩鈉
Q28351,Q11094065,朱恩鑙
Q28355,Q11094470,朱申鈘
Q28359,Q11094471,朱申鑿
Q28363,Q11094791,朱貢錝
Q28367,Q11093753,朱均鈋
Q28371,Q22829261,朱均鈽
Q28375,Q11094764,朱詮鉦
Q28379,Q11094763,朱詮鉌
Q28387,Q22829241,朱陽鐆
Q28399,Q22829282,朱覲鐏
Q28443,Q11094523,朱祐棌
Q28546,Q17362641,王惠妃
Q28552,Q16603747,高淑妃
Q28555,Q8250485,杨安妃
Q28558,Q30943741,魏德妃
Q28561,Q11094538,朱祐檯
Q28564,Q11094514,朱祐枎
Q28567,Q11094529,朱祐榕
Q28570,Q11094532,朱祐樒
Q28576,Q11094512,朱祐材
Q28579,Q11094539,朱祐櫍
Q28582,Q11094527,朱祐楬
Q28588,Q6784846,朱佑棨,朱祐棨
Q28591,Q6784823,朱佑楑,朱祐楑
Q28594,Q11094518,朱祐柄
Q28597,Q11094536,朱祐橺
Q28601,Q11094515,朱祐枔
Q28605,Q11094537,朱祐檡
Q28609,Q22829206,朱祐橏
Q28666,Q11066208,弃疾 (子南之子)
Q28670,Q11060544,幕 (楚國)
Q28674,Q11060828,平夏
Q28762,Q11073237,陳悼太子,悼太子
Q28766,Q10892754,公子胜 (陈国)
Q28774,Q16907302,赵稷
Q28778,Q10892723,公子朝 (赵国)
Q28806,Q18653756,朱賽哥
Q28810,Q18653757,朱鐵哥
Q28878,Q11093796,朱奇源
Q28886,Q11094004,朱彥汰
Q28890,Q11093705,朱台浤
Q28894,Q11094582,朱籲淵
Q28898,Q11094580,朱籲淳
Q28903,Q11094013,朱徵釙
Q28907,Q11094656,朱聰沬
Q28915,Q22829252,朱寵游
Q28919,Q11093890,朱寵涭
Q28923,Q11094796,朱賓瀚
Q28927,Q11094482,朱真淤
Q28931,Q11094291,朱榮㳦
Q28935,Q22829263,朱榮淑
Q28939,Q11093657,朱勛𣴣
Q28943,Q11093656,朱勛潪
Q28947,Q18653746,朱當湄
Q28951,Q18653745,朱當沘
Q28959,Q11094473,朱當澻
Q28971,Q19855834,朱宸澮
Q29271,Q30943764,潘端妃
Q29275,Q11093674,朱厚勳
Q29279,Q11093686,朱厚燆
Q29283,Q30943756,楊恭妃
Q29287,Q30943769,姚安妃
Q29291,Q8250321,王顺妃 (明宪宗)
Q29295,Q8250386,岳静妃 (明宪宗)
Q29299,Q30943782,정순혜비 곽씨,靖順惠妃郭氏
Q29311,Q11093690,朱厚𤊻
Q29315,Q11093687,朱厚燉
Q29319,Q11093688,朱厚燿
Q29327,Q6785433,朱厚燽
Q29331,Q11093676,朱厚烇
Q29343,Q11093681,朱厚煒 (明鄭王)
Q29412,Q10944049,Tử Vỉ,子亹
Q29420,Q16075492,Trần Chiêu Tử,陈昭子
Q29472,Q11094554,朱秉榛
Q29492,Q11094730,朱表榮
Q29496,Q11094729,朱表椈
Q29500,Q11094731,朱表槏
Q29508,Q11094788,朱譽榮
Q29512,Q11094985,朱鼒櫍
Q29516,Q11094984,朱鼒枋
Q29524,Q11093592,朱偕汸
Q29528,Q11093591,朱偕㳘
Q29532,Q11093593,朱偕灊
Q29536,Q16904450,朱俊杖
Q29540,Q8254662,惠皇后 (明朝)
Q29548,Q22829253,朱致楹
Q29552,Q11094674,朱致格
Q29560,Q11093999,朱弼桄
Q29564,Q11093998,朱弼柿
Q29568,Q11094949,朱顯槐
Q29572,Q11094947,朱顯榕
Q29576,Q11094945,朱顯梡
Q29580,Q11094667,朱胤榿
Q29584,Q11094666,朱胤栘
Q29588,Q22829305,朱健栻
Q29965,Q97351135,錦原君
Q29970,Q97351134,永陽君
Q29974,Q11094818,朱載培
Q29978,Q22829212,朱載垸
Q30034,Q8250509,王丽妃
Q30090,Q8250315,王淑妃 (明睿宗)
Q30094,Q20062733,朱載壤
Q30101,Q11094821,朱載墐
Q30105,Q11094815,朱載圭 (衡王)
Q30109,Q11094829,朱載封 (衡王)
Q30113,Q11094817,朱載埨
Q30117,Q11094816,朱載均
Q30121,Q11094825,朱載墱 (德王)
Q30125,Q11094820,朱載境
Q30129,Q11094819,朱載堯
Q30133,Q6784685,朱載坮
Q30137,Q6784648,朱載堅
Q30141,Q11094823,朱載墭
Q30149,Q11094827,朱載壐 (明鄭王)
Q30153,Q8249068,秦嬴
Q30210,Q9384015,东宅公
Q30242,Q15952963,Trần Quán,陈瓘
Q30246,Q10944084,Tử Sĩ,子士
Q30250,Q10944145,子献
Q30302,Q11094499,朱知烊
Q30306,Q11094498,朱知㸅
Q30314,Q11093854,朱定燿
Q30318,Q11093584,朱倪𤏳
Q30322,Q11094171,朱旭櫏
Q30326,Q11093607,朱充燿
Q30331,Q8254651,順皇后 (明朝)
Q30339,Q22829254,朱憲煥
Q30343,Q11094114,朱憲㸅
Q30347,Q11094128,朱承爚
Q30351,Q11094601,朱縉炯
Q30355,Q11094602,朱縉𤏳
Q30359,Q11094690,朱英㷿
Q30363,Q11094694,朱英燿
Q30367,Q11094067,朱恬烄
Q30371,Q18653755,朱觀煐
Q30375,Q11094758,朱觀𤊟
Q30591,Q27952689,이동
Q30595,Q85983639,윤승례
Q30684,Q11094636,朱翊錙
Q30688,Q22829216,朱翊錝
Q30692,Q133539104,張氏
Q30773,Q8250841,Đoan Hòa Hoàng quý phi,王贵妃 (明世宗)
Q30777,Q8250571,盧靖妃 (明世宗)
Q30781,Q8250498,江肅妃 (明世宗)
Q30785,Q8250627,趙懿妃 (明世宗)
Q30789,Q8250643,陈雍妃 (明世宗)
Q30793,Q30943749,赵荣妃
Q30797,Q8250526,王徽妃 (明世宗)
Q30801,Q30943663,张德妃
Q30809,Q11094632,朱翊鉁
Q30813,Q11094644,朱翊鑊
Q30817,Q11094638,朱翊鎮
Q30821,Q11094645,朱翊鑾
Q30825,Q11094637,朱翊錧
Q30829,Q11094649,朱翊𨰜
Q30833,Q11094635,朱翊銘
Q30837,Q11094639,朱翊鏡
Q30845,Q11094634,朱翊鉅 (荊王)
Q30849,Q11094641,朱翊鐘 (鄭世子)
Q30853,Q11094643,朱翊鐸 (鄭王)
Q30861,Q10941170,太子喜
Q30940,Q17163668,诸御鞅
Q30968,Q16159585,공충,子蔑
Q31012,Q11094161,朱新㙉
Q31016,Q22829221,朱新墧
Q31020,Q11094224,朱朝堈
Q31024,Q11093962,朱斡跬
Q31028,Q11093961,朱斡坤
Q31032,Q11093569,朱伸域
Q31036,Q11094721,朱融燧
Q31040,Q11093982,朱廷埼
Q31044,Q8254605,端皇后 (朱碩熿)
Q31052,Q132087523,朱器埈
Q31056,Q65052422,朱器圻
Q31060,Q11094723,朱術雅
Q31069,Q11093856,朱宣圻
Q31073,Q11094593,朱紳堵
Q31077,Q11094592,朱紳堯
Q31081,Q11094708,朱華奎
Q31085,Q11094707,朱華壁
Q31089,Q11094706,楚王華堞,朱華堞
Q31093,Q33113867,楚王華廛
Q31097,Q11094420,朱珵堯
Q31101,Q18653758,朱颐封
Q31459,Q11093951,朱常清 (趙王)
Q31463,Q11093942,朱常㳛
Q31467,Q28419028,孔尚賢
Q31575,Q20062732,朱常汭
Q31587,Q11093954,朱常溒
Q31591,Q11093943,朱常㵂
Q31595,Q11093949,朱常淳
Q31599,Q11071797,朱常⿰氵⿱㓞青
Q31603,Q22829227,朱常澍
Q31607,Q11093960,朱常𣶏
Q31611,Q11053068,崇昭王
Q31615,Q11093958,朱常澄
Q31623,Q11093945,朱常泠
Q31627,Q11093959,朱常𣵧
Q31631,Q11093946,朱常泴
Q31635,Q11093957,朱常澂
Q31659,Q17024893,屈重
Q31664,Q15939129,Vương Tôn Khải,王孙启
Q31720,Q11062822,庐陵君
Q31724,Q17030243,长安君
Q31728,Q8249256,燕武成后
Q31752,Q11094108,朱慎鋷
Q31756,Q11094109,朱慎鏡
Q31760,Q11093752,朱在鋌
Q31764,Q11093901,朱小魯
Q31768,Q11093565,朱企鉁
Q31772,Q16904341,朱企𨰘
Q31776,Q11093940,朱帥鋅
Q31780,Q11094786,朱謨㙉
Q31784,Q10884389,代世子 (朱廷埼四子)
Q31788,Q11094983,朱鼐鉉
Q31792,Q11094982,朱鼐鈞 (代王)
Q31800,Q130570307,光華陳妃
Q31808,Q11094661,朱聿鏼
Q31816,Q11094658,朱聿鍔
Q31820,Q17025683,朱聿𨧨
Q31824,Q11093798,朱奉銓
Q31828,Q11094787,朱識鋐
Q31832,Q11094136,朱效鏞
Q31836,Q11093778,朱壽𨰜
Q31840,Q11093777,朱壽鏳
Q31844,Q11093775,朱壽鋐
Q31940,Q12618180,진남군 (왕족),鎭南君
Q32013,Q55737306,선혜옹주
Q32021,Q21825102,"창녕군,Ли Тхэ, принц Чаннён"
Q32025,Q21710323,"금산군,Ли Чонгун, принц Кымсан"
Q32145,Q11094446,朱由松
Q32149,Q11094451,朱由桂 (趙王)
Q32152,Q11094452,朱由棪
Q32156,Q28419029,孔貞幹
Q32264,Q8258965,각정태후,恪貞仁壽皇后
Q32317,Q11094455,朱由楨
Q32321,Q11094447,朱由枵
Q32325,Q11094466,朱由檡
Q32329,Q11094453,朱由棷
Q32333,Q11094454,朱由楝
Q32337,Q11094460,朱由樞
Q32341,Q11094468,朱由𣒻
Q32345,Q11094467,朱由櫟
Q32349,Q11094463,朱由樻
Q32353,Q11094459,朱由樊
Q32369,Q10892705,公子少官
Q32449,Q11088788,春平君
Q32478,Q11094140,朱敏淳
Q32482,Q16904453,朱肅溱
Q32486,Q22829311,朱其美
Q32490,Q11094545,朱禋洪
Q32494,Q11051062,朱禋⿰氵純
Q32498,Q11093588,朱倬㴶
Q32502,Q11094223,朱朗錡
Q32506,Q11094979,朱鼎莎
Q32510,Q11094975,朱鼎渭
Q32522,Q11094673,朱至澍
Q32526,Q11094837,朱迥洪
Q32646,Q61095336,심징
Q32650,Q12604925,심정 (1418년),沈泟
Q32723,Q11094105,朱慈𢣴
Q32819,Q30943035,鞏永固
Q32827,Q8254614,Hiếu Nghĩa Hoàng hậu,효의황후,孝義皇后
Q32843,Q11094082,朱慈炜
Q32851,Q11094106,Chu Từ Lập,朱慈𤇥
Q32855,Q11094099,Chu Từ Dập,朱慈𤇥,朱慈熠
Q32867,Q11094086,朱慈炤 (明榮王)
Q32871,Q11094104,朱慈爚
Q32875,Q11094095,朱慈㷑
Q32899,Q9415053,公子繇
Q32903,Q10892769,Thục hầu Thông,公子通
Q32907,Q16078661,Thục hầu Huy,公子煇,蜀侯煇
Q32931,Q8249226,燕文夫人
Q33044,Q16075472,朱存⿰木釡
Q33056,Q11093824,朱存𣑚
Q33064,Q11094321,朱求桂
Q33067,Q11094068,朱恭枵
Q33071,Q22829312,朱雍松
Q33075,Q11051064,岷十二世,岷王 (明朝第十二任)
Q33079,Q11094436,朱璟浤
Q33083,Q10884433,代王 (明朝第十任)
Q33087,Q16904342,朱平樻
Q33096,Q15936528,魯王公主
Q33148,Q15139418,이사명 (1404년),李思明
Q33259,Q133277936,衞氏
Q33275,Q10955556,寧妃 (朱慈烺)
Q33283,Q30943766,楊貴人
Q33295,Q7664521,Quý Thắng,季勝,季胜
Q33312,Q8258364,葉陽后
Q33324,Q16260694,Thục hầu Quán,蜀侯綰
Q33340,Q13390144,Đấu Bàn,鬬般
Q33372,Q17036669,虮虱
Q33392,Q10564879,阏父
Q33400,Q10129644,孺子喜
Q33423,Q11093855,朱审烜
Q33427,Q22829192,朱紹烔
Q33431,Q22829313,朱崇相
Q33435,Q11094843,朱逵𣏌
Q33439,Q11093597,朱傳齌
Q33483,Q18381261,임성군,臨城君
Q33523,Q133277945,王氏
Q33531,Q133277937,衛璋
Q33590,Q10891057,Khắc Hoàng,克黄
Q33659,Q11093586,朱倫奎
Q33663,Q22829314,朱理泰
Q33683,Q18815708,장신
Q33691,Q12587644,김석연
Q33803,Q10950651,宮廄尹棄疾
Q33819,Q24836542,齊宣王后
Q33832,Q66311357,田通
Q33852,Q22829315,朱原善
Q33856,Q11094938,朱韶䐾
Q34009,Q64015590,prinsesse Yangzi,陰嫚,陽滋公主
Q34025,Q15912665,鬬韦龟
Q34037,Q66922824,韩孺
Q34053,Q66311359,陆发
Q34070,Q22829316,朱諮桂
Q34102,Q12604897,심유현,沈維賢
Q34185,Q61721598,孔公镗
